,movie,imdb_id,genre,image_url
21,Hacksaw Ridge,tt2119532,"['Biography', ' Drama', ' History']",http://img.omdbapi.com/?i=tt2119532&h=600&apikey=7c8ba5e4
22,Catch Me If You Can,tt0264464,"['Biography', ' Crime', ' Drama']",http://img.omdbapi.com/?i=tt0264464&h=600&apikey=7c8ba5e4
23,Ford v Ferrari,tt1950186,"['Action', ' Biography', ' Drama']",http://img.omdbapi.com/?i=tt1950186&h=600&apikey=7c8ba5e4
24,Into the Wild,tt0758758,"['Adventure', ' Biography', ' Drama']",http://img.omdbapi.com/?i=tt0758758&h=600&apikey=7c8ba5e4
25,Spotlight,tt1895587,"['Biography', ' Crime', ' Drama']",http://img.omdbapi.com/?i=tt1895587&h=600&apikey=7c8ba5e4
26,Rush,tt1979320,"['Action', ' Biography', ' Drama']",http://img.omdbapi.com/?i=tt1979320&h=600&apikey=7c8ba5e4
27,The Sound of Music,tt0059742,"['Biography', ' Drama', ' Family']",http://img.omdbapi.com/?i=tt0059742&h=600&apikey=7c8ba5e4
28,12 Years a Slave,tt2024544,"['Biography', ' Drama', ' History']",http://img.omdbapi.com/?i=tt2024544&h=600&apikey=7c8ba5e4
29,Raging Bull,tt0081398,"['Biography', ' Drama', ' Sport']",http://img.omdbapi.com/?i=tt0081398&h=600&apikey=7c8ba5e4
30,In the Name of the Father,tt0107207,"['Biography', ' Crime', ' Drama']",http://img.omdbapi.com/?i=tt0107207&h=600&apikey=7c8ba5e4
31,Hachi: A Dog's Tale,tt1028532,"['Biography', ' Drama', ' Family']",http://img.omdbapi.com/?i=tt1028532&h=600&apikey=7c8ba5e4
32,Hotel Rwanda,tt0395169,"['Biography', ' Drama', ' History']",http://img.omdbapi.com/?i=tt0395169&h=600&apikey=7c8ba5e4
33,The Message,tt0074896,"['Biography', ' Drama', ' History']",http://img.omdbapi.com/?i=tt0074896&h=600&apikey=7c8ba5e4
34,Inherit the Wind,tt0053946,"['Biography', ' Drama', ' History']",http://img.omdbapi.com/?i=tt0053946&h=600&apikey=7c8ba5e4
35,The Miracle Worker,tt0056241,"['Biography', ' Drama']",http://img.omdbapi.com/?i=tt0056241&h=600&apikey=7c8ba5e4
36,The Imitation Game,tt2084970,"['Biography', ' Drama', ' Thriller']",http://img.omdbapi.com/?i=tt2084970&h=600&apikey=7c8ba5e4
37,The Pursuit of Happyness,tt0454921,"['Biography', ' Drama']",http://img.omdbapi.com/?i=tt0454921&h=600&apikey=7c8ba5e4
38,The King's Speech,tt1504320,"['Biography', ' Drama', ' History']",http://img.omdbapi.com/?i=tt1504320&h=600&apikey=7c8ba5e4
39,Dog Day Afternoon,tt0072890,"['Biography', ' Crime', ' Drama']",http://img.omdbapi.com/?i=tt0072890&h=600&apikey=7c8ba5e4
40,Papillon,tt0070511,"['Biography', ' Crime', ' Drama']",http://img.omdbapi.com/?i=tt0070511&h=600&apikey=7c8ba5e4
41,Lion,tt3741834,"['Biography', ' Drama']",http://img.omdbapi.com/?i=tt3741834&h=600&apikey=7c8ba5e4
42,Butch Cassidy and the Sundance Kid,tt0064115,"['Biography', ' Crime', ' Drama']",http://img.omdbapi.com/?i=tt0064115&h=600&apikey=7c8ba5e4
43,Ip Man,tt1220719,"['Action', ' Biography', ' Drama']",http://img.omdbapi.com/?i=tt1220719&h=600&apikey=7c8ba5e4
44,Cinderella Man,tt0352248,"['Biography', ' Drama', ' Romance']",http://img.omdbapi.com/?i=tt0352248&h=600&apikey=7c8ba5e4
45,Gandhi,tt0083987,"['Biography', ' Drama', ' History']",http://img.omdbapi.com/?i=tt0083987&h=600&apikey=7c8ba5e4
46,The Straight Story,tt0166896,"['Biography', ' Drama']",http://img.omdbapi.com/?i=tt0166896&h=600&apikey=7c8ba5e4
47,Persepolis,tt0808417,"['Animation', ' Biography', ' Drama']",http://img.omdbapi.com/?i=tt0808417&h=600&apikey=7c8ba5e4
48,Sound of Freedom,tt7599146,"['Action', ' Biography', ' Drama']",http://img.omdbapi.com/?i=tt7599146&h=600&apikey=7c8ba5e4
49,Bohemian Rhapsody,tt1727824,"['Biography', ' Drama', ' Music']",http://img.omdbapi.com/?i=tt1727824&h=600&apikey=7c8ba5e4
50,Dallas Buyers Club,tt0790636,"['Biography', ' Drama']",http://img.omdbapi.com/?i=tt0790636&h=600&apikey=7c8ba5e4
51,Spartacus,tt0054331,"['Adventure', ' Biography', ' Drama']",http://img.omdbapi.com/?i=tt0054331&h=600&apikey=7c8ba5e4
52,Patton,tt0066206,"['Biography', ' Drama', ' War']",http://img.omdbapi.com/?i=tt0066206&h=600&apikey=7c8ba5e4
53,Togo,tt5116302,"['Adventure', ' Biography', ' Drama']",http://img.omdbapi.com/?i=tt5116302&h=600&apikey=7c8ba5e4
54,The Lion in Winter,tt0063227,"['Biography', ' Drama', ' History']",http://img.omdbapi.com/?i=tt0063227&h=600&apikey=7c8ba5e4
55,In Cold Blood,tt0061809,"['Biography', ' Crime', ' Drama']",http://img.omdbapi.com/?i=tt0061809&h=600&apikey=7c8ba5e4
56,Mishima: A Life in Four Chapters,tt0089603,"['Biography', ' Drama']",http://img.omdbapi.com/?i=tt0089603&h=600&apikey=7c8ba5e4
57,The Big Short,tt1596363,"['Biography', ' Comedy', ' Drama']",http://img.omdbapi.com/?i=tt1596363&h=600&apikey=7c8ba5e4
58,The Irishman,tt1302006,"['Biography', ' Crime', ' Drama']",http://img.omdbapi.com/?i=tt1302006&h=600&apikey=7c8ba5e4
59,Tombstone,tt0108358,"['Biography', ' Drama', ' History']",http://img.omdbapi.com/?i=tt0108358&h=600&apikey=7c8ba5e4
60,The Social Network,tt1285016,"['Biography', ' Drama']",http://img.omdbapi.com/?i=tt1285016&h=600&apikey=7c8ba5e4
61,Hidden Figures,tt4846340,"['Biography', ' Drama', ' History']",http://img.omdbapi.com/?i=tt4846340&h=600&apikey=7c8ba5e4
62,Remember the Titans,tt0210945,"['Biography', ' Drama', ' Sport']",http://img.omdbapi.com/?i=tt0210945&h=600&apikey=7c8ba5e4
63,Captain Phillips,tt1535109,"['Action', ' Biography', ' Crime']",http://img.omdbapi.com/?i=tt1535109&h=600&apikey=7c8ba5e4
64,American Gangster,tt0765429,"['Biography', ' Crime', ' Drama']",http://img.omdbapi.com/?i=tt0765429&h=600&apikey=7c8ba5e4
65,Awakenings,tt0099077,"['Biography', ' Drama']",http://img.omdbapi.com/?i=tt0099077&h=600&apikey=7c8ba5e4
66,Thirteen Lives,tt12262116,"['Action', ' Adventure', ' Biography']",http://img.omdbapi.com/?i=tt12262116&h=600&apikey=7c8ba5e4
67,The Fighter,tt0964517,"['Action', ' Biography', ' Drama']",http://img.omdbapi.com/?i=tt0964517&h=600&apikey=7c8ba5e4
68,Straight Outta Compton,tt1398426,"['Biography', ' Drama', ' History']",http://img.omdbapi.com/?i=tt1398426&h=600&apikey=7c8ba5e4
69,Walk the Line,tt0358273,"['Biography', ' Drama', ' Music']",http://img.omdbapi.com/?i=tt0358273&h=600&apikey=7c8ba5e4
70,The Insider,tt0140352,"['Biography', ' Drama', ' Thriller']",http://img.omdbapi.com/?i=tt0140352&h=600&apikey=7c8ba5e4
71,Glory,tt0097441,"['Biography', ' Drama', ' History']",http://img.omdbapi.com/?i=tt0097441&h=600&apikey=7c8ba5e4
72,Changeling,tt0824747,"['Biography', ' Crime', ' Drama']",http://img.omdbapi.com/?i=tt0824747&h=600&apikey=7c8ba5e4
73,The Right Stuff,tt0086197,"['Adventure', ' Biography', ' Drama']",http://img.omdbapi.com/?i=tt0086197&h=600&apikey=7c8ba5e4
74,The Killing Fields,tt0087553,"['Biography', ' Drama', ' History']",http://img.omdbapi.com/?i=tt0087553&h=600&apikey=7c8ba5e4
75,Ed Wood,tt0109707,"['Biography', ' Comedy', ' Drama']",http://img.omdbapi.com/?i=tt0109707&h=600&apikey=7c8ba5e4
76,October Sky,tt0132477,"['Biography', ' Drama', ' Family']",http://img.omdbapi.com/?i=tt0132477&h=600&apikey=7c8ba5e4
77,My Left Foot,tt0097937,"['Biography', ' Drama']",http://img.omdbapi.com/?i=tt0097937&h=600&apikey=7c8ba5e4
78,The Devils,tt0066993,"['Biography', ' Drama', ' History']",http://img.omdbapi.com/?i=tt0066993&h=600&apikey=7c8ba5e4
79,Pride,tt3169706,"['Biography', ' Comedy', ' Drama']",http://img.omdbapi.com/?i=tt3169706&h=600&apikey=7c8ba5e4
80,The World's Fastest Indian,tt0412080,"['Biography', ' Drama', ' Sport']",http://img.omdbapi.com/?i=tt0412080&h=600&apikey=7c8ba5e4
81,Becket,tt0057877,"['Biography', ' Drama', ' History']",http://img.omdbapi.com/?i=tt0057877&h=600&apikey=7c8ba5e4
82,Embrace of the Serpent,tt4285496,"['Adventure', ' Biography', ' Drama']",http://img.omdbapi.com/?i=tt4285496&h=600&apikey=7c8ba5e4
83,Birdman of Alcatraz,tt0055798,"['Biography', ' Crime', ' Drama']",http://img.omdbapi.com/?i=tt0055798&h=600&apikey=7c8ba5e4
84,Donnie Brasco,tt0119008,"['Biography', ' Crime', ' Drama']",http://img.omdbapi.com/?i=tt0119008&h=600&apikey=7c8ba5e4
85,Argo,tt1024648,"['Biography', ' Drama', ' Thriller']",http://img.omdbapi.com/?i=tt1024648&h=600&apikey=7c8ba5e4
86,The Theory of Everything,tt2980516,"['Biography', ' Drama', ' Romance']",http://img.omdbapi.com/?i=tt2980516&h=600&apikey=7c8ba5e4
87,Serpico,tt0070666,"['Biography', ' Crime', ' Drama']",http://img.omdbapi.com/?i=tt0070666&h=600&apikey=7c8ba5e4
88,Ray,tt0350258,"['Biography', ' Drama', ' Music']",http://img.omdbapi.com/?i=tt0350258&h=600&apikey=7c8ba5e4
89,Malcolm X,tt0104797,"['Biography', ' Drama', ' History']",http://img.omdbapi.com/?i=tt0104797&h=600&apikey=7c8ba5e4
90,Bonnie and Clyde,tt0061418,"['Action', ' Biography', ' Crime']",http://img.omdbapi.com/?i=tt0061418&h=600&apikey=7c8ba5e4
91,Finding Neverland,tt0308644,"['Biography', ' Drama', ' Family']",http://img.omdbapi.com/?i=tt0308644&h=600&apikey=7c8ba5e4
92,The Last Emperor,tt0093389,"['Biography', ' Drama', ' History']",http://img.omdbapi.com/?i=tt0093389&h=600&apikey=7c8ba5e4
93,A Man for All Seasons,tt0060665,"['Biography', ' Drama', ' History']",http://img.omdbapi.com/?i=tt0060665&h=600&apikey=7c8ba5e4
94,Frost/Nixon,tt0870111,"['Biography', ' Drama', ' History']",http://img.omdbapi.com/?i=tt0870111&h=600&apikey=7c8ba5e4
95,Sergeant York,tt0034167,"['Biography', ' Drama', ' History']",http://img.omdbapi.com/?i=tt0034167&h=600&apikey=7c8ba5e4
96,Missing,tt0084335,"['Biography', ' Drama', ' History']",http://img.omdbapi.com/?i=tt0084335&h=600&apikey=7c8ba5e4
97,The Butterfly's Dream,tt2608224,"['Biography', ' Drama', ' History']",http://img.omdbapi.com/?i=tt2608224&h=600&apikey=7c8ba5e4
98,Machuca,tt0378284,"['Biography', ' Drama', ' History']",http://img.omdbapi.com/?i=tt0378284&h=600&apikey=7c8ba5e4
99,Moneyball,tt1210166,"['Biography', ' Drama', ' Sport']",http://img.omdbapi.com/?i=tt1210166&h=600&apikey=7c8ba5e4
100,The Blind Side,tt0878804,"['Biography', ' Drama', ' Sport']",http://img.omdbapi.com/?i=tt0878804&h=600&apikey=7c8ba5e4
101,Only the Brave,tt3829920,"['Action', ' Biography', ' Drama']",http://img.omdbapi.com/?i=tt3829920&h=600&apikey=7c8ba5e4
102,Dark Waters,tt9071322,"['Biography', ' Drama', ' History']",http://img.omdbapi.com/?i=tt9071322&h=600&apikey=7c8ba5e4
103,Freedom Writers,tt0463998,"['Biography', ' Crime', ' Drama']",http://img.omdbapi.com/?i=tt0463998&h=600&apikey=7c8ba5e4
104,The Last King of Scotland,tt0455590,"['Biography', ' Drama', ' History']",http://img.omdbapi.com/?i=tt0455590&h=600&apikey=7c8ba5e4
105,Escape from Alcatraz,tt0079116,"['Action', ' Biography', ' Crime']",http://img.omdbapi.com/?i=tt0079116&h=600&apikey=7c8ba5e4
106,Just Mercy,tt4916630,"['Biography', ' Crime', ' Drama']",http://img.omdbapi.com/?i=tt4916630&h=600&apikey=7c8ba5e4
107,"Argentina, 1985",tt15301048,"['Biography', ' Crime', ' Drama']",http://img.omdbapi.com/?i=tt15301048&h=600&apikey=7c8ba5e4
108,The Pride of the Yankees,tt0035211,"['Biography', ' Drama', ' Romance']",http://img.omdbapi.com/?i=tt0035211&h=600&apikey=7c8ba5e4
109,The Two Popes,tt8404614,"['Biography', ' Comedy', ' Drama']",http://img.omdbapi.com/?i=tt8404614&h=600&apikey=7c8ba5e4
110,The Boy Who Harnessed the Wind,tt7533152,"['Biography', ' Drama', ' History']",http://img.omdbapi.com/?i=tt7533152&h=600&apikey=7c8ba5e4
111,Maudie,tt3721954,"['Biography', ' Drama', ' Romance']",http://img.omdbapi.com/?i=tt3721954&h=600&apikey=7c8ba5e4
112,Control,tt0421082,"['Biography', ' Drama', ' Music']",http://img.omdbapi.com/?i=tt0421082&h=600&apikey=7c8ba5e4
113,La Vie En Rose,tt0450188,"['Biography', ' Drama', ' Music']",http://img.omdbapi.com/?i=tt0450188&h=600&apikey=7c8ba5e4
114,Philomena,tt2431286,"['Biography', ' Comedy', ' Drama']",http://img.omdbapi.com/?i=tt2431286&h=600&apikey=7c8ba5e4
115,The Hurricane,tt0174856,"['Biography', ' Drama', ' Sport']",http://img.omdbapi.com/?i=tt0174856&h=600&apikey=7c8ba5e4
116,Shine,tt0117631,"['Biography', ' Drama', ' Music']",http://img.omdbapi.com/?i=tt0117631&h=600&apikey=7c8ba5e4
117,Fearless,tt0446059,"['Action', ' Biography', ' Drama']",http://img.omdbapi.com/?i=tt0446059&h=600&apikey=7c8ba5e4
118,Yankee Doodle Dandy,tt0035575,"['Biography', ' Drama', ' Family']",http://img.omdbapi.com/?i=tt0035575&h=600&apikey=7c8ba5e4
119,Mutiny on the Bounty,tt0026752,"['Adventure', ' Biography', ' Drama']",http://img.omdbapi.com/?i=tt0026752&h=600&apikey=7c8ba5e4
120,"I, Tonya",tt5580036,"['Biography', ' Comedy', ' Drama']",http://img.omdbapi.com/?i=tt5580036&h=600&apikey=7c8ba5e4
121,The Greatest Showman,tt1485796,"['Biography', ' Drama', ' Musical']",http://img.omdbapi.com/?i=tt1485796&h=600&apikey=7c8ba5e4
122,The Favourite,tt5083738,"['Biography', ' Comedy', ' Drama']",http://img.omdbapi.com/?i=tt5083738&h=600&apikey=7c8ba5e4
123,The Aviator,tt0338751,"['Biography', ' Drama']",http://img.omdbapi.com/?i=tt0338751&h=600&apikey=7c8ba5e4
124,BlacKkKlansman,tt7349662,"['Biography', ' Comedy', ' Crime']",http://img.omdbapi.com/?i=tt7349662&h=600&apikey=7c8ba5e4
125,Lone Survivor,tt1091191,"['Action', ' Biography', ' Drama']",http://img.omdbapi.com/?i=tt1091191&h=600&apikey=7c8ba5e4
126,The Assassination of Jesse James by the Coward Robert Ford,tt0443680,"['Biography', ' Crime', ' Drama']",http://img.omdbapi.com/?i=tt0443680&h=600&apikey=7c8ba5e4
127,Chaplin,tt0103939,"['Biography', ' Comedy', ' Drama']",http://img.omdbapi.com/?i=tt0103939&h=600&apikey=7c8ba5e4
128,"tick, tick... BOOM!",tt8721424,"['Biography', ' Comedy', ' Drama']",http://img.omdbapi.com/?i=tt8721424&h=600&apikey=7c8ba5e4
129,127 Hours,tt1542344,"['Biography', ' Drama']",http://img.omdbapi.com/?i=tt1542344&h=600&apikey=7c8ba5e4
130,Blow,tt0221027,"['Biography', ' Crime', ' Drama']",http://img.omdbapi.com/?i=tt0221027&h=600&apikey=7c8ba5e4
131,King Richard,tt9620288,"['Biography', ' Drama', ' Sport']",http://img.omdbapi.com/?i=tt9620288&h=600&apikey=7c8ba5e4
132,Midnight Express,tt0077928,"['Biography', ' Crime', ' Drama']",http://img.omdbapi.com/?i=tt0077928&h=600&apikey=7c8ba5e4
133,Richard Jewell,tt3513548,"['Biography', ' Crime', ' Drama']",http://img.omdbapi.com/?i=tt3513548&h=600&apikey=7c8ba5e4
134,Boys Don't Cry,tt0171804,"['Biography', ' Crime', ' Drama']",http://img.omdbapi.com/?i=tt0171804&h=600&apikey=7c8ba5e4
135,A Royal Affair,tt1276419,"['Biography', ' Drama', ' History']",http://img.omdbapi.com/?i=tt1276419&h=600&apikey=7c8ba5e4
136,42,tt0453562,"['Biography', ' Drama', ' Sport']",http://img.omdbapi.com/?i=tt0453562&h=600&apikey=7c8ba5e4
137,Quiz Show,tt0110932,"['Biography', ' Drama', ' History']",http://img.omdbapi.com/?i=tt0110932&h=600&apikey=7c8ba5e4
138,Saving Mr. Banks,tt2140373,"['Biography', ' Comedy', ' Drama']",http://img.omdbapi.com/?i=tt2140373&h=600&apikey=7c8ba5e4
139,Milk,tt1013753,"['Biography', ' Drama', ' History']",http://img.omdbapi.com/?i=tt1013753&h=600&apikey=7c8ba5e4
140,Clouds,tt6473066,"['Biography', ' Drama', ' Music']",http://img.omdbapi.com/?i=tt6473066&h=600&apikey=7c8ba5e4
141,Rudy,tt0108002,"['Biography', ' Drama', ' Sport']",http://img.omdbapi.com/?i=tt0108002&h=600&apikey=7c8ba5e4
142,Selma,tt1020072,"['Biography', ' Drama', ' History']",http://img.omdbapi.com/?i=tt1020072&h=600&apikey=7c8ba5e4
143,Henry V,tt0097499,"['Biography', ' Drama', ' History']",http://img.omdbapi.com/?i=tt0097499&h=600&apikey=7c8ba5e4
144,Hunger,tt0986233,"['Biography', ' Crime', ' Drama']",http://img.omdbapi.com/?i=tt0986233&h=600&apikey=7c8ba5e4
145,The Great Debaters,tt0427309,"['Biography', ' Drama', ' Romance']",http://img.omdbapi.com/?i=tt0427309&h=600&apikey=7c8ba5e4
146,Ip Man 2,tt1386932,"['Action', ' Biography', ' Drama']",http://img.omdbapi.com/?i=tt1386932&h=600&apikey=7c8ba5e4
147,Fruitvale Station,tt2334649,"['Biography', ' Crime', ' Drama']",http://img.omdbapi.com/?i=tt2334649&h=600&apikey=7c8ba5e4
148,Coal Miner's Daughter,tt0080549,"['Biography', ' Drama', ' Music']",http://img.omdbapi.com/?i=tt0080549&h=600&apikey=7c8ba5e4
149,Lenny,tt0071746,"['Biography', ' Drama']",http://img.omdbapi.com/?i=tt0071746&h=600&apikey=7c8ba5e4
150,'83,tt7518786,"['Biography', ' Drama', ' History']",http://img.omdbapi.com/?i=tt7518786&h=600&apikey=7c8ba5e4
151,The Damned United,tt1226271,"['Biography', ' Drama', ' Sport']",http://img.omdbapi.com/?i=tt1226271&h=600&apikey=7c8ba5e4
152,Mesrine: Killer Instinct,tt1259014,"['Action', ' Biography', ' Crime']",http://img.omdbapi.com/?i=tt1259014&h=600&apikey=7c8ba5e4
153,Nowhere in Africa,tt0161860,"['Biography', ' Drama', ' History']",http://img.omdbapi.com/?i=tt0161860&h=600&apikey=7c8ba5e4
154,BlackBerry,tt21867434,"['Biography', ' Comedy', ' Drama']",http://img.omdbapi.com/?i=tt21867434&h=600&apikey=7c8ba5e4
155,Tetris,tt12758060,"['Biography', ' Drama', ' History']",http://img.omdbapi.com/?i=tt12758060&h=600&apikey=7c8ba5e4
156,Darkest Hour,tt4555426,"['Biography', ' Drama', ' War']",http://img.omdbapi.com/?i=tt4555426&h=600&apikey=7c8ba5e4
157,Erin Brockovich,tt0195685,"['Biography', ' Drama']",http://img.omdbapi.com/?i=tt0195685&h=600&apikey=7c8ba5e4
158,Sully,tt3263904,"['Biography', ' Drama']",http://img.omdbapi.com/?i=tt3263904&h=600&apikey=7c8ba5e4
159,The Mauritanian,tt4761112,"['Biography', ' Crime', ' Drama']",http://img.omdbapi.com/?i=tt4761112&h=600&apikey=7c8ba5e4
160,The Swimmers,tt8745676,"['Biography', ' Drama', ' Sport']",http://img.omdbapi.com/?i=tt8745676&h=600&apikey=7c8ba5e4
161,Man on the Moon,tt0125664,"['Biography', ' Comedy', ' Drama']",http://img.omdbapi.com/?i=tt0125664&h=600&apikey=7c8ba5e4
162,Molly's Game,tt4209788,"['Biography', ' Crime', ' Drama']",http://img.omdbapi.com/?i=tt4209788&h=600&apikey=7c8ba5e4
163,Judas and the Black Messiah,tt9784798,"['Biography', ' Drama', ' History']",http://img.omdbapi.com/?i=tt9784798&h=600&apikey=7c8ba5e4
164,Elizabeth,tt0127536,"['Biography', ' Drama', ' History']",http://img.omdbapi.com/?i=tt0127536&h=600&apikey=7c8ba5e4
165,A Hidden Life,tt5827916,"['Biography', ' Drama', ' Romance']",http://img.omdbapi.com/?i=tt5827916&h=600&apikey=7c8ba5e4
166,Miracle,tt0349825,"['Biography', ' Drama', ' History']",http://img.omdbapi.com/?i=tt0349825&h=600&apikey=7c8ba5e4
167,Love & Mercy,tt0903657,"['Biography', ' Drama', ' Music']",http://img.omdbapi.com/?i=tt0903657&h=600&apikey=7c8ba5e4
168,"Good Night, and Good Luck.",tt0433383,"['Biography', ' Drama', ' History']",http://img.omdbapi.com/?i=tt0433383&h=600&apikey=7c8ba5e4
169,Trumbo,tt3203606,"['Biography', ' Drama']",http://img.omdbapi.com/?i=tt3203606&h=600&apikey=7c8ba5e4
170,The Greatest Game Ever Played,tt0388980,"['Biography', ' Drama', ' Sport']",http://img.omdbapi.com/?i=tt0388980&h=600&apikey=7c8ba5e4
171,Searching for Bobby Fischer,tt0108065,"['Biography', ' Drama', ' Sport']",http://img.omdbapi.com/?i=tt0108065&h=600&apikey=7c8ba5e4
172,"McFarland, USA",tt2097298,"['Biography', ' Drama', ' Sport']",http://img.omdbapi.com/?i=tt2097298&h=600&apikey=7c8ba5e4
173,The King and I,tt0049408,"['Biography', ' Drama', ' Musical']",http://img.omdbapi.com/?i=tt0049408&h=600&apikey=7c8ba5e4
174,Rabbit-Proof Fence,tt0252444,"['Biography', ' Drama']",http://img.omdbapi.com/?i=tt0252444&h=600&apikey=7c8ba5e4
175,Shadowlands,tt0108101,"['Biography', ' Drama', ' Romance']",http://img.omdbapi.com/?i=tt0108101&h=600&apikey=7c8ba5e4
176,Immortal Beloved,tt0110116,"['Biography', ' Drama', ' Music']",http://img.omdbapi.com/?i=tt0110116&h=600&apikey=7c8ba5e4
177,American Splendor,tt0305206,"['Biography', ' Comedy', ' Drama']",http://img.omdbapi.com/?i=tt0305206&h=600&apikey=7c8ba5e4
178,Cry Freedom,tt0092804,"['Biography', ' Drama', ' History']",http://img.omdbapi.com/?i=tt0092804&h=600&apikey=7c8ba5e4
179,Amazing Grace,tt0454776,"['Biography', ' Drama', ' History']",http://img.omdbapi.com/?i=tt0454776&h=600&apikey=7c8ba5e4
180,Topsy-Turvy,tt0151568,"['Biography', ' Comedy', ' Drama']",http://img.omdbapi.com/?i=tt0151568&h=600&apikey=7c8ba5e4
181,Queen of Katwe,tt4341582,"['Biography', ' Drama', ' Sport']",http://img.omdbapi.com/?i=tt4341582&h=600&apikey=7c8ba5e4
182,Holding the Man,tt3671542,"['Biography', ' Drama', ' Romance']",http://img.omdbapi.com/?i=tt3671542&h=600&apikey=7c8ba5e4
183,The Good Lie,tt2652092,"['Biography', ' Drama']",http://img.omdbapi.com/?i=tt2652092&h=600&apikey=7c8ba5e4
184,The Diary of Anne Frank,tt0052738,"['Biography', ' Drama', ' Family']",http://img.omdbapi.com/?i=tt0052738&h=600&apikey=7c8ba5e4
185,84 Charing Cross Road,tt0090570,"['Biography', ' Drama', ' Romance']",http://img.omdbapi.com/?i=tt0090570&h=600&apikey=7c8ba5e4
186,Mesrine: Public Enemy No. 1,tt0411272,"['Action', ' Biography', ' Crime']",http://img.omdbapi.com/?i=tt0411272&h=600&apikey=7c8ba5e4
187,American Sniper,tt2179136,"['Action', ' Biography', ' Drama']",http://img.omdbapi.com/?i=tt2179136&h=600&apikey=7c8ba5e4
188,Elvis,tt3704428,"['Biography', ' Drama', ' Music']",http://img.omdbapi.com/?i=tt3704428&h=600&apikey=7c8ba5e4
189,First Man,tt1213641,"['Biography', ' Drama', ' History']",http://img.omdbapi.com/?i=tt1213641&h=600&apikey=7c8ba5e4
190,The King,tt7984766,"['Biography', ' Drama', ' History']",http://img.omdbapi.com/?i=tt7984766&h=600&apikey=7c8ba5e4
191,Beautiful Boy,tt1226837,"['Biography', ' Drama']",http://img.omdbapi.com/?i=tt1226837&h=600&apikey=7c8ba5e4
192,"Girl, Interrupted",tt0172493,"['Biography', ' Drama']",http://img.omdbapi.com/?i=tt0172493&h=600&apikey=7c8ba5e4
193,Rocketman,tt2066051,"['Biography', ' Drama', ' Music']",http://img.omdbapi.com/?i=tt2066051&h=600&apikey=7c8ba5e4
