,movie,imdb_id,genre,image_url
51,Queen,tt3322420,"['Adventure', ' Comedy', ' Drama']",http://img.omdbapi.com/?i=tt3322420&h=600&apikey=7c8ba5e4
52,OMG: Oh My God!,tt2283748,"['Comedy', ' Drama', ' Fantasy']",http://img.omdbapi.com/?i=tt2283748&h=600&apikey=7c8ba5e4
53,Safety Last!,tt0014429,"['Action', ' Comedy', ' Thriller']",http://img.omdbapi.com/?i=tt0014429&h=600&apikey=7c8ba5e4
54,The Circus,tt0018773,"['Comedy', ' Family', ' Romance']",http://img.omdbapi.com/?i=tt0018773&h=600&apikey=7c8ba5e4
55,La La Land,tt3783958,"['Comedy', ' Drama', ' Music']",http://img.omdbapi.com/?i=tt3783958&h=600&apikey=7c8ba5e4
56,Guardians of the Galaxy,tt2015381,"['Action', ' Adventure', ' Comedy']",http://img.omdbapi.com/?i=tt2015381&h=600&apikey=7c8ba5e4
57,Deadpool,tt1431045,"['Action', ' Comedy']",http://img.omdbapi.com/?i=tt1431045&h=600&apikey=7c8ba5e4
58,The Princess Bride,tt0093779,"['Adventure', ' Comedy', ' Family']",http://img.omdbapi.com/?i=tt0093779&h=600&apikey=7c8ba5e4
59,CODA,tt10366460,"['Comedy', ' Drama', ' Music']",http://img.omdbapi.com/?i=tt10366460&h=600&apikey=7c8ba5e4
60,Zootopia,tt2948356,"['Animation', ' Adventure', ' Comedy']",http://img.omdbapi.com/?i=tt2948356&h=600&apikey=7c8ba5e4
61,Soul,tt2948372,"['Animation', ' Adventure', ' Comedy']",http://img.omdbapi.com/?i=tt2948372&h=600&apikey=7c8ba5e4
62,Aladdin,tt0103639,"['Animation', ' Adventure', ' Comedy']",http://img.omdbapi.com/?i=tt0103639&h=600&apikey=7c8ba5e4
63,Groundhog Day,tt0107048,"['Comedy', ' Drama', ' Fantasy']",http://img.omdbapi.com/?i=tt0107048&h=600&apikey=7c8ba5e4
64,Young Frankenstein,tt0072431,['Comedy'],http://img.omdbapi.com/?i=tt0072431&h=600&apikey=7c8ba5e4
65,The Graduate,tt0061722,"['Comedy', ' Drama', ' Romance']",http://img.omdbapi.com/?i=tt0061722&h=600&apikey=7c8ba5e4
66,Do the Right Thing,tt0097216,"['Comedy', ' Drama']",http://img.omdbapi.com/?i=tt0097216&h=600&apikey=7c8ba5e4
67,Life of Brian,tt0079470,['Comedy'],http://img.omdbapi.com/?i=tt0079470&h=600&apikey=7c8ba5e4
68,Chungking Express,tt0109424,"['Comedy', ' Crime', ' Drama']",http://img.omdbapi.com/?i=tt0109424&h=600&apikey=7c8ba5e4
69,Annie Hall,tt0075686,"['Comedy', ' Romance']",http://img.omdbapi.com/?i=tt0075686&h=600&apikey=7c8ba5e4
70,Roman Holiday,tt0046250,"['Comedy', ' Romance']",http://img.omdbapi.com/?i=tt0046250&h=600&apikey=7c8ba5e4
71,La Dolce Vita,tt0053779,"['Comedy', ' Drama']",http://img.omdbapi.com/?i=tt0053779&h=600&apikey=7c8ba5e4
72,Secrets & Lies,tt0117589,"['Comedy', ' Drama']",http://img.omdbapi.com/?i=tt0117589&h=600&apikey=7c8ba5e4
73,My Sassy Girl,tt0293715,"['Comedy', ' Drama', ' Romance']",http://img.omdbapi.com/?i=tt0293715&h=600&apikey=7c8ba5e4
74,My Man Godfrey,tt0028010,"['Comedy', ' Drama', ' Romance']",http://img.omdbapi.com/?i=tt0028010&h=600&apikey=7c8ba5e4
75,Stalag 17,tt0046359,"['Comedy', ' Drama', ' War']",http://img.omdbapi.com/?i=tt0046359&h=600&apikey=7c8ba5e4
76,Kind Hearts and Coronets,tt0041546,"['Comedy', ' Crime']",http://img.omdbapi.com/?i=tt0041546&h=600&apikey=7c8ba5e4
77,Day for Night,tt0070460,"['Comedy', ' Drama', ' Romance']",http://img.omdbapi.com/?i=tt0070460&h=600&apikey=7c8ba5e4
78,The Shop Around the Corner,tt0033045,"['Comedy', ' Drama', ' Romance']",http://img.omdbapi.com/?i=tt0033045&h=600&apikey=7c8ba5e4
79,G.O.R.A.,tt0384116,"['Adventure', ' Comedy', ' Sci-Fi']",http://img.omdbapi.com/?i=tt0384116&h=600&apikey=7c8ba5e4
80,Castaway on the Moon,tt1499666,"['Comedy', ' Drama', ' Romance']",http://img.omdbapi.com/?i=tt1499666&h=600&apikey=7c8ba5e4
81,The Cameraman,tt0018742,"['Comedy', ' Drama', ' Family']",http://img.omdbapi.com/?i=tt0018742&h=600&apikey=7c8ba5e4
82,Trouble in Paradise,tt0023622,"['Comedy', ' Crime', ' Romance']",http://img.omdbapi.com/?i=tt0023622&h=600&apikey=7c8ba5e4
83,My Grandfather's People,tt2150209,"['Comedy', ' Drama', ' Family']",http://img.omdbapi.com/?i=tt2150209&h=600&apikey=7c8ba5e4
84,Puss in Boots: The Last Wish,tt3915174,"['Animation', ' Adventure', ' Comedy']",http://img.omdbapi.com/?i=tt3915174&h=600&apikey=7c8ba5e4
85,Knives Out,tt8946378,"['Comedy', ' Crime', ' Drama']",http://img.omdbapi.com/?i=tt8946378&h=600&apikey=7c8ba5e4
86,Fantastic Mr. Fox,tt0432283,"['Animation', ' Adventure', ' Comedy']",http://img.omdbapi.com/?i=tt0432283&h=600&apikey=7c8ba5e4
87,Thor: Ragnarok,tt3501632,"['Action', ' Adventure', ' Comedy']",http://img.omdbapi.com/?i=tt3501632&h=600&apikey=7c8ba5e4
88,Jojo Rabbit,tt2584384,"['Comedy', ' Drama', ' War']",http://img.omdbapi.com/?i=tt2584384&h=600&apikey=7c8ba5e4
89,The Blues Brothers,tt0080455,"['Action', ' Adventure', ' Comedy']",http://img.omdbapi.com/?i=tt0080455&h=600&apikey=7c8ba5e4
90,Almost Famous,tt0181875,"['Adventure', ' Comedy', ' Drama']",http://img.omdbapi.com/?i=tt0181875&h=600&apikey=7c8ba5e4
91,Shrek,tt0126029,"['Animation', ' Adventure', ' Comedy']",http://img.omdbapi.com/?i=tt0126029&h=600&apikey=7c8ba5e4
92,In Bruges,tt0780536,"['Comedy', ' Crime', ' Drama']",http://img.omdbapi.com/?i=tt0780536&h=600&apikey=7c8ba5e4
93,Shaun of the Dead,tt0365748,"['Comedy', ' Horror']",http://img.omdbapi.com/?i=tt0365748&h=600&apikey=7c8ba5e4
94,The Philadelphia Story,tt0032904,"['Comedy', ' Romance']",http://img.omdbapi.com/?i=tt0032904&h=600&apikey=7c8ba5e4
95,This Is Spinal Tap,tt0088258,"['Comedy', ' Music']",http://img.omdbapi.com/?i=tt0088258&h=600&apikey=7c8ba5e4
96,Toy Story 2,tt0120363,"['Animation', ' Adventure', ' Comedy']",http://img.omdbapi.com/?i=tt0120363&h=600&apikey=7c8ba5e4
97,Charade,tt0056923,"['Comedy', ' Mystery', ' Romance']",http://img.omdbapi.com/?i=tt0056923&h=600&apikey=7c8ba5e4
98,Being There,tt0078841,"['Comedy', ' Drama']",http://img.omdbapi.com/?i=tt0078841&h=600&apikey=7c8ba5e4
99,A Christmas Story,tt0085334,"['Comedy', ' Family']",http://img.omdbapi.com/?i=tt0085334&h=600&apikey=7c8ba5e4
100,Harold and Maude,tt0067185,"['Comedy', ' Drama', ' Romance']",http://img.omdbapi.com/?i=tt0067185&h=600&apikey=7c8ba5e4
101,Sing Street,tt3544112,"['Comedy', ' Drama', ' Music']",http://img.omdbapi.com/?i=tt3544112&h=600&apikey=7c8ba5e4
102,The Artist,tt1655442,"['Comedy', ' Drama', ' Romance']",http://img.omdbapi.com/?i=tt1655442&h=600&apikey=7c8ba5e4
103,Harvey,tt0042546,"['Comedy', ' Drama', ' Fantasy']",http://img.omdbapi.com/?i=tt0042546&h=600&apikey=7c8ba5e4
104,Arsenic and Old Lace,tt0036613,"['Comedy', ' Crime', ' Thriller']",http://img.omdbapi.com/?i=tt0036613&h=600&apikey=7c8ba5e4
105,Kal Ho Naa Ho,tt0347304,"['Comedy', ' Drama', ' Musical']",http://img.omdbapi.com/?i=tt0347304&h=600&apikey=7c8ba5e4
106,Miracle on 34th Street,tt0039628,"['Comedy', ' Drama', ' Family']",http://img.omdbapi.com/?i=tt0039628&h=600&apikey=7c8ba5e4
107,The Thin Man,tt0025878,"['Comedy', ' Crime', ' Mystery']",http://img.omdbapi.com/?i=tt0025878&h=600&apikey=7c8ba5e4
108,"One, Two, Three",tt0055256,['Comedy'],http://img.omdbapi.com/?i=tt0055256&h=600&apikey=7c8ba5e4
109,Auntie Mame,tt0051383,"['Comedy', ' Drama', ' Romance']",http://img.omdbapi.com/?i=tt0051383&h=600&apikey=7c8ba5e4
110,Sullivan's Travels,tt0034240,"['Adventure', ' Comedy', ' Drama']",http://img.omdbapi.com/?i=tt0034240&h=600&apikey=7c8ba5e4
111,C.R.A.Z.Y.,tt0401085,"['Comedy', ' Drama']",http://img.omdbapi.com/?i=tt0401085&h=600&apikey=7c8ba5e4
112,La Grande Vadrouille,tt0060474,"['Adventure', ' Comedy', ' War']",http://img.omdbapi.com/?i=tt0060474&h=600&apikey=7c8ba5e4
113,The Rules of the Game,tt0031885,"['Comedy', ' Drama']",http://img.omdbapi.com/?i=tt0031885&h=600&apikey=7c8ba5e4
114,No Man's Land,tt0283509,"['Comedy', ' Drama', ' War']",http://img.omdbapi.com/?i=tt0283509&h=600&apikey=7c8ba5e4
115,Kin-dza-dza!,tt0091341,"['Comedy', ' Drama', ' Sci-Fi']",http://img.omdbapi.com/?i=tt0091341&h=600&apikey=7c8ba5e4
116,Everything Everywhere All at Once,tt6710474,"['Action', ' Adventure', ' Comedy']",http://img.omdbapi.com/?i=tt6710474&h=600&apikey=7c8ba5e4
117,The Big Short,tt1596363,"['Biography', ' Comedy', ' Drama']",http://img.omdbapi.com/?i=tt1596363&h=600&apikey=7c8ba5e4
118,The Gentlemen,tt8367814,"['Action', ' Comedy', ' Crime']",http://img.omdbapi.com/?i=tt8367814&h=600&apikey=7c8ba5e4
119,About Time,tt2194499,"['Comedy', ' Drama', ' Fantasy']",http://img.omdbapi.com/?i=tt2194499&h=600&apikey=7c8ba5e4
120,The Breakfast Club,tt0088847,"['Comedy', ' Drama']",http://img.omdbapi.com/?i=tt0088847&h=600&apikey=7c8ba5e4
121,Back to the Future Part II,tt0096874,"['Adventure', ' Comedy', ' Sci-Fi']",http://img.omdbapi.com/?i=tt0096874&h=600&apikey=7c8ba5e4
122,Ghostbusters,tt0087332,"['Action', ' Comedy', ' Fantasy']",http://img.omdbapi.com/?i=tt0087332&h=600&apikey=7c8ba5e4
123,Hot Fuzz,tt0425112,"['Action', ' Comedy', ' Mystery']",http://img.omdbapi.com/?i=tt0425112&h=600&apikey=7c8ba5e4
124,Little Miss Sunshine,tt0449059,"['Comedy', ' Drama']",http://img.omdbapi.com/?i=tt0449059&h=600&apikey=7c8ba5e4
125,The Sandlot,tt0108037,"['Comedy', ' Drama', ' Family']",http://img.omdbapi.com/?i=tt0108037&h=600&apikey=7c8ba5e4
126,Ferris Bueller's Day Off,tt0091042,['Comedy'],http://img.omdbapi.com/?i=tt0091042&h=600&apikey=7c8ba5e4
127,Moonrise Kingdom,tt1748122,"['Comedy', ' Drama', ' Family']",http://img.omdbapi.com/?i=tt1748122&h=600&apikey=7c8ba5e4
128,Captain Fantastic,tt3553976,"['Comedy', ' Drama']",http://img.omdbapi.com/?i=tt3553976&h=600&apikey=7c8ba5e4
129,Isle of Dogs,tt5104604,"['Animation', ' Adventure', ' Comedy']",http://img.omdbapi.com/?i=tt5104604&h=600&apikey=7c8ba5e4
130,Big Hero 6,tt2245084,"['Animation', ' Action', ' Adventure']",http://img.omdbapi.com/?i=tt2245084&h=600&apikey=7c8ba5e4
131,Mary Poppins,tt0058331,"['Comedy', ' Family', ' Fantasy']",http://img.omdbapi.com/?i=tt0058331&h=600&apikey=7c8ba5e4
132,Paddington 2,tt4468740,"['Adventure', ' Comedy', ' Family']",http://img.omdbapi.com/?i=tt4468740&h=600&apikey=7c8ba5e4
133,How to Train Your Dragon 2,tt1646971,"['Animation', ' Action', ' Adventure']",http://img.omdbapi.com/?i=tt1646971&h=600&apikey=7c8ba5e4
134,Hunt for the Wilderpeople,tt4698684,"['Adventure', ' Comedy', ' Drama']",http://img.omdbapi.com/?i=tt4698684&h=600&apikey=7c8ba5e4
135,The King of Comedy,tt0085794,"['Comedy', ' Crime', ' Drama']",http://img.omdbapi.com/?i=tt0085794&h=600&apikey=7c8ba5e4
136,Ed Wood,tt0109707,"['Biography', ' Comedy', ' Drama']",http://img.omdbapi.com/?i=tt0109707&h=600&apikey=7c8ba5e4
137,Manhattan,tt0079522,"['Comedy', ' Drama', ' Romance']",http://img.omdbapi.com/?i=tt0079522&h=600&apikey=7c8ba5e4
138,Guess Who's Coming to Dinner,tt0061735,"['Comedy', ' Drama']",http://img.omdbapi.com/?i=tt0061735&h=600&apikey=7c8ba5e4
139,Pride,tt3169706,"['Biography', ' Comedy', ' Drama']",http://img.omdbapi.com/?i=tt3169706&h=600&apikey=7c8ba5e4
140,Hannah and Her Sisters,tt0091167,"['Comedy', ' Drama']",http://img.omdbapi.com/?i=tt0091167&h=600&apikey=7c8ba5e4
141,Bringing Up Baby,tt0029947,['Comedy'],http://img.omdbapi.com/?i=tt0029947&h=600&apikey=7c8ba5e4
142,Playtime,tt0062136,['Comedy'],http://img.omdbapi.com/?i=tt0062136&h=600&apikey=7c8ba5e4
143,The Music Man,tt0056262,"['Comedy', ' Family', ' Musical']",http://img.omdbapi.com/?i=tt0056262&h=600&apikey=7c8ba5e4
144,His Girl Friday,tt0032599,"['Comedy', ' Drama', ' Romance']",http://img.omdbapi.com/?i=tt0032599&h=600&apikey=7c8ba5e4
145,To Have and Have Not,tt0037382,"['Adventure', ' Comedy', ' Film-Noir']",http://img.omdbapi.com/?i=tt0037382&h=600&apikey=7c8ba5e4
146,The Ghost and Mrs. Muir,tt0039420,"['Comedy', ' Drama', ' Fantasy']",http://img.omdbapi.com/?i=tt0039420&h=600&apikey=7c8ba5e4
147,You Can't Take It with You,tt0030993,"['Comedy', ' Drama', ' Romance']",http://img.omdbapi.com/?i=tt0030993&h=600&apikey=7c8ba5e4
148,Crimes and Misdemeanors,tt0097123,"['Comedy', ' Drama']",http://img.omdbapi.com/?i=tt0097123&h=600&apikey=7c8ba5e4
149,Tokyo Godfathers,tt0388473,"['Animation', ' Adventure', ' Comedy']",http://img.omdbapi.com/?i=tt0388473&h=600&apikey=7c8ba5e4
150,Ernest & Celestine,tt1816518,"['Animation', ' Adventure', ' Comedy']",http://img.omdbapi.com/?i=tt1816518&h=600&apikey=7c8ba5e4
151,Duck Soup,tt0023969,"['Comedy', ' Musical']",http://img.omdbapi.com/?i=tt0023969&h=600&apikey=7c8ba5e4
152,The Court Jester,tt0049096,"['Adventure', ' Comedy', ' Family']",http://img.omdbapi.com/?i=tt0049096&h=600&apikey=7c8ba5e4
153,Ninotchka,tt0031725,"['Comedy', ' Romance']",http://img.omdbapi.com/?i=tt0031725&h=600&apikey=7c8ba5e4
154,Monsieur Verdoux,tt0039631,"['Comedy', ' Crime', ' Drama']",http://img.omdbapi.com/?i=tt0039631&h=600&apikey=7c8ba5e4
155,Knockin' on Heaven's Door,tt0119472,"['Action', ' Crime', ' Comedy']",http://img.omdbapi.com/?i=tt0119472&h=600&apikey=7c8ba5e4
156,A Night at the Opera,tt0026778,"['Comedy', ' Music', ' Musical']",http://img.omdbapi.com/?i=tt0026778&h=600&apikey=7c8ba5e4
157,Mr. Deeds Goes to Town,tt0027996,"['Comedy', ' Drama', ' Romance']",http://img.omdbapi.com/?i=tt0027996&h=600&apikey=7c8ba5e4
158,The Death of Mr. Lazarescu,tt0456149,"['Comedy', ' Drama']",http://img.omdbapi.com/?i=tt0456149&h=600&apikey=7c8ba5e4
159,"Steamboat Bill, Jr.",tt0019421,"['Action', ' Comedy', ' Drama']",http://img.omdbapi.com/?i=tt0019421&h=600&apikey=7c8ba5e4
160,Good Morning,tt0053134,"['Comedy', ' Drama', ' Family']",http://img.omdbapi.com/?i=tt0053134&h=600&apikey=7c8ba5e4
161,Seven Chances,tt0016332,"['Comedy', ' Romance']",http://img.omdbapi.com/?i=tt0016332&h=600&apikey=7c8ba5e4
162,Our Hospitality,tt0014341,"['Comedy', ' Romance', ' Thriller']",http://img.omdbapi.com/?i=tt0014341&h=600&apikey=7c8ba5e4
163,The Banshees of Inisherin,tt11813216,"['Comedy', ' Drama']",http://img.omdbapi.com/?i=tt11813216&h=600&apikey=7c8ba5e4
164,The Goonies,tt0089218,"['Adventure', ' Comedy', ' Family']",http://img.omdbapi.com/?i=tt0089218&h=600&apikey=7c8ba5e4
165,Kingsman: The Secret Service,tt2802144,"['Action', ' Adventure', ' Comedy']",http://img.omdbapi.com/?i=tt2802144&h=600&apikey=7c8ba5e4
166,500 Days of Summer,tt1022603,"['Comedy', ' Drama', ' Romance']",http://img.omdbapi.com/?i=tt1022603&h=600&apikey=7c8ba5e4
167,The Hangover,tt1119646,['Comedy'],http://img.omdbapi.com/?i=tt1119646&h=600&apikey=7c8ba5e4
168,Airplane!,tt0080339,['Comedy'],http://img.omdbapi.com/?i=tt0080339&h=600&apikey=7c8ba5e4
169,Home Alone,tt0099785,"['Comedy', ' Family']",http://img.omdbapi.com/?i=tt0099785&h=600&apikey=7c8ba5e4
170,Silver Linings Playbook,tt1045658,"['Comedy', ' Drama', ' Romance']",http://img.omdbapi.com/?i=tt1045658&h=600&apikey=7c8ba5e4
171,Tangled,tt0398286,"['Animation', ' Adventure', ' Comedy']",http://img.omdbapi.com/?i=tt0398286&h=600&apikey=7c8ba5e4
172,The Lego Movie,tt1490017,"['Animation', ' Action', ' Adventure']",http://img.omdbapi.com/?i=tt1490017&h=600&apikey=7c8ba5e4
173,Lost in Translation,tt0335266,"['Comedy', ' Drama']",http://img.omdbapi.com/?i=tt0335266&h=600&apikey=7c8ba5e4
174,Blazing Saddles,tt0071230,"['Comedy', ' Western']",http://img.omdbapi.com/?i=tt0071230&h=600&apikey=7c8ba5e4
175,Birdman or (The Unexpected Virtue of Ignorance),tt2562232,"['Comedy', ' Drama']",http://img.omdbapi.com/?i=tt2562232&h=600&apikey=7c8ba5e4
176,"O Brother, Where Art Thou?",tt0190590,"['Adventure', ' Comedy', ' Crime']",http://img.omdbapi.com/?i=tt0190590&h=600&apikey=7c8ba5e4
177,Toy Story 4,tt1979376,"['Animation', ' Adventure', ' Comedy']",http://img.omdbapi.com/?i=tt1979376&h=600&apikey=7c8ba5e4
178,Midnight in Paris,tt1605783,"['Comedy', ' Fantasy', ' Romance']",http://img.omdbapi.com/?i=tt1605783&h=600&apikey=7c8ba5e4
179,Who Framed Roger Rabbit,tt0096438,"['Animation', ' Adventure', ' Comedy']",http://img.omdbapi.com/?i=tt0096438&h=600&apikey=7c8ba5e4
180,Wreck-It Ralph,tt1772341,"['Animation', ' Adventure', ' Comedy']",http://img.omdbapi.com/?i=tt1772341&h=600&apikey=7c8ba5e4
181,As Good as It Gets,tt0119822,"['Comedy', ' Drama', ' Romance']",http://img.omdbapi.com/?i=tt0119822&h=600&apikey=7c8ba5e4
182,Naked,tt0107653,"['Comedy', ' Drama']",http://img.omdbapi.com/?i=tt0107653&h=600&apikey=7c8ba5e4
183,Marcel the Shell with Shoes On,tt15339456,"['Animation', ' Comedy', ' Drama']",http://img.omdbapi.com/?i=tt15339456&h=600&apikey=7c8ba5e4
184,When Harry Met Sally...,tt0098635,"['Comedy', ' Drama', ' Romance']",http://img.omdbapi.com/?i=tt0098635&h=600&apikey=7c8ba5e4
185,Flipped,tt0817177,"['Comedy', ' Drama', ' Romance']",http://img.omdbapi.com/?i=tt0817177&h=600&apikey=7c8ba5e4
186,Being John Malkovich,tt0120601,"['Comedy', ' Drama', ' Fantasy']",http://img.omdbapi.com/?i=tt0120601&h=600&apikey=7c8ba5e4
187,Evil Dead II,tt0092991,"['Comedy', ' Horror']",http://img.omdbapi.com/?i=tt0092991&h=600&apikey=7c8ba5e4
188,Adaptation.,tt0268126,"['Comedy', ' Drama']",http://img.omdbapi.com/?i=tt0268126&h=600&apikey=7c8ba5e4
189,Happiness,tt0147612,"['Comedy', ' Drama']",http://img.omdbapi.com/?i=tt0147612&h=600&apikey=7c8ba5e4
