,movie,imdb_id,genre,image_url
77,Children of Men,tt0206634,"['Action', ' Drama', ' Sci-Fi']",http://img.omdbapi.com/?i=tt0206634&h=600&apikey=7c8ba5e4
78,District 9,tt1136608,"['Action', ' Sci-Fi', ' Thriller']",http://img.omdbapi.com/?i=tt1136608&h=600&apikey=7c8ba5e4
79,A Fistful of Dollars,tt0058461,"['Action', ' Drama', ' Western']",http://img.omdbapi.com/?i=tt0058461&h=600&apikey=7c8ba5e4
80,The Raid 2,tt2265171,"['Action', ' Crime', ' Thriller']",http://img.omdbapi.com/?i=tt2265171&h=600&apikey=7c8ba5e4
81,The Wild Bunch,tt0065214,"['Action', ' Adventure', ' Drama']",http://img.omdbapi.com/?i=tt0065214&h=600&apikey=7c8ba5e4
82,The Adventures of Robin Hood,tt0029843,"['Action', ' Adventure', ' Romance']",http://img.omdbapi.com/?i=tt0029843&h=600&apikey=7c8ba5e4
83,A Taxi Driver,tt6878038,"['Action', ' Drama', ' History']",http://img.omdbapi.com/?i=tt6878038&h=600&apikey=7c8ba5e4
84,Who Killed Captain Alex?,tt1813757,"['Action', ' Crime', ' Mystery']",http://img.omdbapi.com/?i=tt1813757&h=600&apikey=7c8ba5e4
85,Vishwaroopam,tt2199711,"['Action', ' Thriller']",http://img.omdbapi.com/?i=tt2199711&h=600&apikey=7c8ba5e4
86,Dunkirk,tt5013056,"['Action', ' Drama', ' History']",http://img.omdbapi.com/?i=tt5013056&h=600&apikey=7c8ba5e4
87,John Wick: Chapter 4,tt10366206,"['Action', ' Crime', ' Thriller']",http://img.omdbapi.com/?i=tt10366206&h=600&apikey=7c8ba5e4
88,The Batman,tt1877830,"['Action', ' Crime', ' Drama']",http://img.omdbapi.com/?i=tt1877830&h=600&apikey=7c8ba5e4
89,Everything Everywhere All at Once,tt6710474,"['Action', ' Adventure', ' Comedy']",http://img.omdbapi.com/?i=tt6710474&h=600&apikey=7c8ba5e4
90,Drive,tt0780504,"['Action', ' Drama']",http://img.omdbapi.com/?i=tt0780504&h=600&apikey=7c8ba5e4
91,The Gentlemen,tt8367814,"['Action', ' Comedy', ' Crime']",http://img.omdbapi.com/?i=tt8367814&h=600&apikey=7c8ba5e4
92,Ghostbusters,tt0087332,"['Action', ' Comedy', ' Fantasy']",http://img.omdbapi.com/?i=tt0087332&h=600&apikey=7c8ba5e4
93,RRR,tt8178634,"['Action', ' Drama']",http://img.omdbapi.com/?i=tt8178634&h=600&apikey=7c8ba5e4
94,Hot Fuzz,tt0425112,"['Action', ' Comedy', ' Mystery']",http://img.omdbapi.com/?i=tt0425112&h=600&apikey=7c8ba5e4
95,Apocalypto,tt0472043,"['Action', ' Adventure', ' Drama']",http://img.omdbapi.com/?i=tt0472043&h=600&apikey=7c8ba5e4
96,Rogue One: A Star Wars Story,tt3748528,"['Action', ' Adventure', ' Sci-Fi']",http://img.omdbapi.com/?i=tt3748528&h=600&apikey=7c8ba5e4
97,Predator,tt0093773,"['Action', ' Adventure', ' Horror']",http://img.omdbapi.com/?i=tt0093773&h=600&apikey=7c8ba5e4
98,Star Wars: Episode VII - The Force Awakens,tt2488496,"['Action', ' Adventure', ' Sci-Fi']",http://img.omdbapi.com/?i=tt2488496&h=600&apikey=7c8ba5e4
99,Skyfall,tt1074638,"['Action', ' Adventure', ' Thriller']",http://img.omdbapi.com/?i=tt1074638&h=600&apikey=7c8ba5e4
100,Taken,tt0936501,"['Action', ' Crime', ' Thriller']",http://img.omdbapi.com/?i=tt0936501&h=600&apikey=7c8ba5e4
101,Captain America: Civil War,tt3498820,"['Action', ' Sci-Fi']",http://img.omdbapi.com/?i=tt3498820&h=600&apikey=7c8ba5e4
102,The Last Samurai,tt0325710,"['Action', ' Drama']",http://img.omdbapi.com/?i=tt0325710&h=600&apikey=7c8ba5e4
103,The Fugitive,tt0106977,"['Action', ' Crime', ' Drama']",http://img.omdbapi.com/?i=tt0106977&h=600&apikey=7c8ba5e4
104,Captain Phillips,tt1535109,"['Action', ' Biography', ' Crime']",http://img.omdbapi.com/?i=tt1535109&h=600&apikey=7c8ba5e4
105,Captain America: The Winter Soldier,tt1843866,"['Action', ' Adventure', ' Sci-Fi']",http://img.omdbapi.com/?i=tt1843866&h=600&apikey=7c8ba5e4
106,Thirteen Lives,tt12262116,"['Action', ' Adventure', ' Biography']",http://img.omdbapi.com/?i=tt12262116&h=600&apikey=7c8ba5e4
107,The Fighter,tt0964517,"['Action', ' Biography', ' Drama']",http://img.omdbapi.com/?i=tt0964517&h=600&apikey=7c8ba5e4
108,Serenity,tt0379786,"['Action', ' Adventure', ' Sci-Fi']",http://img.omdbapi.com/?i=tt0379786&h=600&apikey=7c8ba5e4
109,Big Hero 6,tt2245084,"['Animation', ' Action', ' Adventure']",http://img.omdbapi.com/?i=tt2245084&h=600&apikey=7c8ba5e4
110,How to Train Your Dragon 2,tt1646971,"['Animation', ' Action', ' Adventure']",http://img.omdbapi.com/?i=tt1646971&h=600&apikey=7c8ba5e4
111,Letters from Iwo Jima,tt0498380,"['Action', ' Adventure', ' Drama']",http://img.omdbapi.com/?i=tt0498380&h=600&apikey=7c8ba5e4
112,Batman: Mask of the Phantasm,tt0106364,"['Animation', ' Action', ' Adventure']",http://img.omdbapi.com/?i=tt0106364&h=600&apikey=7c8ba5e4
113,The Train,tt0059825,"['Action', ' Thriller', ' War']",http://img.omdbapi.com/?i=tt0059825&h=600&apikey=7c8ba5e4
114,Cowboy Bebop: The Movie,tt0275277,"['Animation', ' Action', ' Crime']",http://img.omdbapi.com/?i=tt0275277&h=600&apikey=7c8ba5e4
115,The Killer,tt0097202,"['Action', ' Crime', ' Drama']",http://img.omdbapi.com/?i=tt0097202&h=600&apikey=7c8ba5e4
116,Berserk: The Golden Age Arc III - The Advent,tt2358913,"['Animation', ' Action', ' Adventure']",http://img.omdbapi.com/?i=tt2358913&h=600&apikey=7c8ba5e4
117,Brother,tt0118767,"['Action', ' Crime', ' Drama']",http://img.omdbapi.com/?i=tt0118767&h=600&apikey=7c8ba5e4
118,Knockin' on Heaven's Door,tt0119472,"['Action', ' Crime', ' Comedy']",http://img.omdbapi.com/?i=tt0119472&h=600&apikey=7c8ba5e4
119,"Steamboat Bill, Jr.",tt0019421,"['Action', ' Comedy', ' Drama']",http://img.omdbapi.com/?i=tt0019421&h=600&apikey=7c8ba5e4
120,Mission: Impossible - Fallout,tt4912910,"['Action', ' Adventure', ' Thriller']",http://img.omdbapi.com/?i=tt4912910&h=600&apikey=7c8ba5e4
121,Sicario,tt3397884,"['Action', ' Crime', ' Drama']",http://img.omdbapi.com/?i=tt3397884&h=600&apikey=7c8ba5e4
122,Man on Fire,tt0328107,"['Action', ' Crime', ' Drama']",http://img.omdbapi.com/?i=tt0328107&h=600&apikey=7c8ba5e4
123,Kingsman: The Secret Service,tt2802144,"['Action', ' Adventure', ' Comedy']",http://img.omdbapi.com/?i=tt2802144&h=600&apikey=7c8ba5e4
124,Black Hawk Down,tt0265086,"['Action', ' Drama', ' History']",http://img.omdbapi.com/?i=tt0265086&h=600&apikey=7c8ba5e4
125,The Count of Monte Cristo,tt0245844,"['Action', ' Adventure', ' Drama']",http://img.omdbapi.com/?i=tt0245844&h=600&apikey=7c8ba5e4
126,Suzume,tt16428256,"['Animation', ' Action', ' Adventure']",http://img.omdbapi.com/?i=tt16428256&h=600&apikey=7c8ba5e4
127,Star Trek Into Darkness,tt1408101,"['Action', ' Adventure', ' Sci-Fi']",http://img.omdbapi.com/?i=tt1408101&h=600&apikey=7c8ba5e4
128,3:10 to Yuma,tt0381849,"['Action', ' Crime', ' Drama']",http://img.omdbapi.com/?i=tt0381849&h=600&apikey=7c8ba5e4
129,Training Day,tt0139654,"['Action', ' Crime', ' Drama']",http://img.omdbapi.com/?i=tt0139654&h=600&apikey=7c8ba5e4
130,The Last of the Mohicans,tt0104691,"['Action', ' Adventure', ' Drama']",http://img.omdbapi.com/?i=tt0104691&h=600&apikey=7c8ba5e4
131,The Lego Movie,tt1490017,"['Animation', ' Action', ' Adventure']",http://img.omdbapi.com/?i=tt1490017&h=600&apikey=7c8ba5e4
132,The Boondock Saints,tt0144117,"['Action', ' Thriller']",http://img.omdbapi.com/?i=tt0144117&h=600&apikey=7c8ba5e4
133,X-Men: First Class,tt1270798,"['Action', ' Sci-Fi']",http://img.omdbapi.com/?i=tt1270798&h=600&apikey=7c8ba5e4
134,First Blood,tt0083944,"['Action', ' Adventure', ' Thriller']",http://img.omdbapi.com/?i=tt0083944&h=600&apikey=7c8ba5e4
135,The Bourne Supremacy,tt0372183,"['Action', ' Mystery', ' Thriller']",http://img.omdbapi.com/?i=tt0372183&h=600&apikey=7c8ba5e4
136,Dirty Harry,tt0066999,"['Action', ' Crime', ' Thriller']",http://img.omdbapi.com/?i=tt0066999&h=600&apikey=7c8ba5e4
137,The Magnificent Seven,tt0054047,"['Action', ' Adventure', ' Drama']",http://img.omdbapi.com/?i=tt0054047&h=600&apikey=7c8ba5e4
138,The French Connection,tt0067116,"['Action', ' Crime', ' Drama']",http://img.omdbapi.com/?i=tt0067116&h=600&apikey=7c8ba5e4
139,Goldfinger,tt0058150,"['Action', ' Adventure', ' Thriller']",http://img.omdbapi.com/?i=tt0058150&h=600&apikey=7c8ba5e4
140,Star Trek II: The Wrath of Khan,tt0084726,"['Action', ' Adventure', ' Sci-Fi']",http://img.omdbapi.com/?i=tt0084726&h=600&apikey=7c8ba5e4
141,Bonnie and Clyde,tt0061418,"['Action', ' Biography', ' Crime']",http://img.omdbapi.com/?i=tt0061418&h=600&apikey=7c8ba5e4
142,Run Lola Run,tt0130827,"['Action', ' Crime', ' Thriller']",http://img.omdbapi.com/?i=tt0130827&h=600&apikey=7c8ba5e4
143,The Longest Day,tt0056197,"['Action', ' Drama', ' History']",http://img.omdbapi.com/?i=tt0056197&h=600&apikey=7c8ba5e4
144,The Dirty Dozen,tt0061578,"['Action', ' Adventure', ' War']",http://img.omdbapi.com/?i=tt0061578&h=600&apikey=7c8ba5e4
145,Badlands,tt0069762,"['Action', ' Crime', ' Drama']",http://img.omdbapi.com/?i=tt0069762&h=600&apikey=7c8ba5e4
146,Kubo and the Two Strings,tt4302938,"['Animation', ' Action', ' Adventure']",http://img.omdbapi.com/?i=tt4302938&h=600&apikey=7c8ba5e4
147,The Man from Nowhere,tt1527788,"['Action', ' Crime', ' Drama']",http://img.omdbapi.com/?i=tt1527788&h=600&apikey=7c8ba5e4
148,Hard Boiled,tt0104684,"['Action', ' Crime', ' Thriller']",http://img.omdbapi.com/?i=tt0104684&h=600&apikey=7c8ba5e4
149,Scarface,tt0023427,"['Action', ' Crime', ' Drama']",http://img.omdbapi.com/?i=tt0023427&h=600&apikey=7c8ba5e4
150,Key Largo,tt0040506,"['Action', ' Crime', ' Drama']",http://img.omdbapi.com/?i=tt0040506&h=600&apikey=7c8ba5e4
151,Joint Security Area,tt0260991,"['Action', ' Drama', ' Thriller']",http://img.omdbapi.com/?i=tt0260991&h=600&apikey=7c8ba5e4
152,Captain Blood,tt0026174,"['Action', ' Adventure', ' History']",http://img.omdbapi.com/?i=tt0026174&h=600&apikey=7c8ba5e4
153,Berserk: The Golden Age Arc II - The Battle for Doldrey,tt2358911,"['Animation', ' Action', ' Adventure']",http://img.omdbapi.com/?i=tt2358911&h=600&apikey=7c8ba5e4
154,Avatar: The Way of Water,tt1630029,"['Action', ' Adventure', ' Fantasy']",http://img.omdbapi.com/?i=tt1630029&h=600&apikey=7c8ba5e4
155,Nimona,tt19500164,"['Animation', ' Action', ' Adventure']",http://img.omdbapi.com/?i=tt19500164&h=600&apikey=7c8ba5e4
156,Watchmen,tt0409459,"['Action', ' Drama', ' Mystery']",http://img.omdbapi.com/?i=tt0409459&h=600&apikey=7c8ba5e4
157,Guardians of the Galaxy Vol. 2,tt3896198,"['Action', ' Adventure', ' Comedy']",http://img.omdbapi.com/?i=tt3896198&h=600&apikey=7c8ba5e4
158,300,tt0416449,"['Action', ' Drama']",http://img.omdbapi.com/?i=tt0416449&h=600&apikey=7c8ba5e4
159,Deadpool 2,tt5463162,"['Action', ' Adventure', ' Comedy']",http://img.omdbapi.com/?i=tt5463162&h=600&apikey=7c8ba5e4
160,Baby Driver,tt3890160,"['Action', ' Crime', ' Drama']",http://img.omdbapi.com/?i=tt3890160&h=600&apikey=7c8ba5e4
161,RoboCop,tt0093870,"['Action', ' Crime', ' Sci-Fi']",http://img.omdbapi.com/?i=tt0093870&h=600&apikey=7c8ba5e4
162,The Fifth Element,tt0119116,"['Action', ' Adventure', ' Sci-Fi']",http://img.omdbapi.com/?i=tt0119116&h=600&apikey=7c8ba5e4
163,Fury,tt2713180,"['Action', ' Drama', ' War']",http://img.omdbapi.com/?i=tt2713180&h=600&apikey=7c8ba5e4
164,Kick-Ass,tt1250777,"['Action', ' Comedy', ' Crime']",http://img.omdbapi.com/?i=tt1250777&h=600&apikey=7c8ba5e4
165,Minority Report,tt0181689,"['Action', ' Crime', ' Mystery']",http://img.omdbapi.com/?i=tt0181689&h=600&apikey=7c8ba5e4
166,Train to Busan,tt5700672,"['Action', ' Horror', ' Thriller']",http://img.omdbapi.com/?i=tt5700672&h=600&apikey=7c8ba5e4
167,Harry Potter and the Half-Blood Prince,tt0417741,"['Action', ' Adventure', ' Family']",http://img.omdbapi.com/?i=tt0417741&h=600&apikey=7c8ba5e4
168,Kung Fu Panda,tt0441773,"['Animation', ' Action', ' Adventure']",http://img.omdbapi.com/?i=tt0441773&h=600&apikey=7c8ba5e4
169,Star Wars: Episode III - Revenge of the Sith,tt0121766,"['Action', ' Adventure', ' Fantasy']",http://img.omdbapi.com/?i=tt0121766&h=600&apikey=7c8ba5e4
170,Enter the Dragon,tt0070034,"['Action', ' Crime', ' Thriller']",http://img.omdbapi.com/?i=tt0070034&h=600&apikey=7c8ba5e4
171,Lethal Weapon,tt0093409,"['Action', ' Crime', ' Thriller']",http://img.omdbapi.com/?i=tt0093409&h=600&apikey=7c8ba5e4
172,Zombieland,tt1156398,"['Action', ' Comedy', ' Horror']",http://img.omdbapi.com/?i=tt1156398&h=600&apikey=7c8ba5e4
173,Incredibles 2,tt3606756,"['Animation', ' Action', ' Adventure']",http://img.omdbapi.com/?i=tt3606756&h=600&apikey=7c8ba5e4
174,Sherlock Holmes,tt0988045,"['Action', ' Adventure', ' Mystery']",http://img.omdbapi.com/?i=tt0988045&h=600&apikey=7c8ba5e4
175,Creed,tt3076658,"['Action', ' Drama', ' Sport']",http://img.omdbapi.com/?i=tt3076658&h=600&apikey=7c8ba5e4
176,Die Hard with a Vengeance,tt0112864,"['Action', ' Adventure', ' Thriller']",http://img.omdbapi.com/?i=tt0112864&h=600&apikey=7c8ba5e4
177,The Road Warrior,tt0082694,"['Action', ' Adventure', ' Sci-Fi']",http://img.omdbapi.com/?i=tt0082694&h=600&apikey=7c8ba5e4
178,Falling Down,tt0106856,"['Action', ' Crime', ' Drama']",http://img.omdbapi.com/?i=tt0106856&h=600&apikey=7c8ba5e4
179,Rise of the Planet of the Apes,tt1318514,"['Action', ' Drama', ' Sci-Fi']",http://img.omdbapi.com/?i=tt1318514&h=600&apikey=7c8ba5e4
180,The Raid: Redemption,tt1899353,"['Action', ' Crime', ' Thriller']",http://img.omdbapi.com/?i=tt1899353&h=600&apikey=7c8ba5e4
181,End of Watch,tt1855199,"['Action', ' Adventure', ' Crime']",http://img.omdbapi.com/?i=tt1855199&h=600&apikey=7c8ba5e4
182,Dawn of the Planet of the Apes,tt2103281,"['Action', ' Adventure', ' Drama']",http://img.omdbapi.com/?i=tt2103281&h=600&apikey=7c8ba5e4
183,Only the Brave,tt3829920,"['Action', ' Biography', ' Drama']",http://img.omdbapi.com/?i=tt3829920&h=600&apikey=7c8ba5e4
184,Battle Royale,tt0266308,"['Action', ' Adventure', ' Drama']",http://img.omdbapi.com/?i=tt0266308&h=600&apikey=7c8ba5e4
185,Vampire Hunter D: Bloodlust,tt0216651,"['Animation', ' Action', ' Drama']",http://img.omdbapi.com/?i=tt0216651&h=600&apikey=7c8ba5e4
186,Escape from Alcatraz,tt0079116,"['Action', ' Biography', ' Crime']",http://img.omdbapi.com/?i=tt0079116&h=600&apikey=7c8ba5e4
